generation,timestep,reward
656,6560,266.1997
658,6580,230.558
660,6600,292.4244
662,6620,267.99
664,6640,416.2686
666,6660,326.1711
668,6680,289.8081
670,6700,460.9936
672,6720,344.1743
674,6740,416.0564
676,6760,233.637
678,6780,258.2542
680,6800,244.4066
682,6820,307.7679
684,6840,260.1231
686,6860,291.757
688,6880,325.5325
690,6900,288.6503
692,6920,251.4224
694,6940,237.5666
696,6960,186.668
698,6980,294.2508
700,7000,260.7387
702,7020,236.0553
704,7040,291.9559
706,7060,315.3593
708,7080,340.4759
710,7100,297.1589
712,7120,268.1469
714,7140,220.934
716,7160,236.3735
718,7180,290.3357
720,7200,205.0501
722,7220,188.5368
724,7240,400.5696
726,7260,304.815
728,7280,344.0665
730,7300,216.564
732,7320,346.0248
734,7340,305.7247
736,7360,219.3384
738,7380,304.7922
740,7400,333.1484
742,7420,267.0138
744,7440,338.8978
746,7460,327.5246
748,7480,305.8782
750,7500,346.5767
752,7520,342.2943
754,7540,316.2409
756,7560,307.8868
758,7580,220.6151
760,7600,285.8164
762,7620,335.7803
764,7640,304.7755
766,7660,313.6337
768,7680,310.5408
770,7700,294.7116
772,7720,315.4768
774,7740,250.8444
776,7760,312.0632
778,7780,247.0396
780,7800,248.5399
782,7820,293.5389
784,7840,350.9082
786,7860,321.9635
788,7880,313.664
790,7900,328.8895
792,7920,317.3443
794,7940,293.989
796,7960,345.6202
798,7980,331.8519
800,8000,318.127
802,8020,255.1772
804,8040,329.5426
806,8060,304.2758
808,8080,301.2851
810,8100,312.0257
812,8120,332.1439
814,8140,294.4942
816,8160,314.9697
818,8180,241.3257
820,8200,250.6642
822,8220,235.6726
824,8240,306.2219
826,8260,286.0592
828,8280,281.8104
830,8300,278.0278
832,8320,293.0342
834,8340,278.3192
836,8360,279.3236
838,8380,321.4138
840,8400,341.8489
842,8420,256.7936
844,8440,279.427
846,8460,261.9113
848,8480,316.5768
850,8500,299.9518
852,8520,298.4474
854,8540,322.7695
856,8560,258.764
858,8580,305.2941
860,8600,266.6133
862,8620,300.5428
864,8640,275.7092
866,8660,348.2503
868,8680,296.7037
870,8700,297.5839
872,8720,325.6058
874,8740,262.9697
876,8760,260.9271
878,8780,286.7913
880,8800,245.4957
882,8820,253.4364
884,8840,308.4655
886,8860,255.4628
888,8880,299.0974
890,8900,299.5998
892,8920,266.9797
894,8940,278.8515
896,8960,316.0942
898,8980,294.6346
900,9000,327.1962
902,9020,286.9648
904,9040,311.9604
906,9060,290.0344
908,9080,307.3484
910,9100,311.8707
912,9120,305.4801
914,9140,293.1289
916,9160,290.5055
918,9180,340.3148
920,9200,295.8105
922,9220,313.8429
924,9240,290.8252
926,9260,289.1109
928,9280,318.1685
930,9300,282.0534
932,9320,290.4956
934,9340,282.6516
936,9360,299.5206
938,9380,318.2423
940,9400,298.7568
942,9420,271.2164
944,9440,240.6658
946,9460,251.5019
948,9480,206.0384
950,9500,268.6953
952,9520,256.1724
954,9540,282.8629
956,9560,267.63
958,9580,351.1737
960,9600,242.6864
962,9620,233.5602
964,9640,268.5023
966,9660,287.5645
968,9680,240.8066
970,9700,282.4772
972,9720,283.4494
974,9740,244.3062
976,9760,241.296
978,9780,247.237
980,9800,277.8649
982,9820,314.6167
984,9840,269.408
986,9860,249.6357
988,9880,313.9773
990,9900,256.8034
992,9920,251.9083
994,9940,260.3297
996,9960,307.2355
998,9980,317.5557
1000,10000,338.7968
