generation,timestep,reward
656,6560,408.1399
658,6580,418.624
660,6600,405.4101
662,6620,495.0741
664,6640,338.2216
666,6660,236.5252
668,6680,411.3511
670,6700,473.5088
672,6720,391.0622
674,6740,453.6772
676,6760,433.1341
678,6780,345.36
680,6800,322.6139
682,6820,225.92
684,6840,337.2816
686,6860,327.1484
688,6880,304.4838
690,6900,514.736
692,6920,248.9504
694,6940,386.1563
696,6960,429.6955
698,6980,519.0269
700,7000,394.8569
702,7020,341.9914
704,7040,453.1355
706,7060,554.7551
708,7080,510.8119
710,7100,493.7543
712,7120,561.6692
714,7140,531.9491
716,7160,513.88
718,7180,544.0797
720,7200,543.1777
722,7220,502.672
724,7240,504.9198
726,7260,559.2921
728,7280,581.5661
730,7300,553.5936
732,7320,570.1833
734,7340,534.1994
736,7360,555.5632
738,7380,552.6742
740,7400,548.882
742,7420,516.0928
744,7440,527.3203
746,7460,605.109
748,7480,549.4934
750,7500,566.9738
752,7520,569.9147
754,7540,517.9688
756,7560,522.2349
758,7580,581.4622
760,7600,562.2015
762,7620,530.0237
764,7640,528.1247
766,7660,542.3161
768,7680,582.4298
770,7700,578.7075
772,7720,563.7347
774,7740,571.7083
776,7760,593.0622
778,7780,575.2606
780,7800,556.1417
782,7820,561.1745
784,7840,552.3816
786,7860,605.5625
788,7880,549.8862
790,7900,580.9047
792,7920,558.8108
794,7940,536.7061
796,7960,589.5923
798,7980,562.6202
800,8000,534.0294
802,8020,563.7644
804,8040,619.3663
806,8060,599.9183
808,8080,594.8132
810,8100,579.6293
812,8120,559.7061
814,8140,555.1411
816,8160,547.855
818,8180,539.3226
820,8200,522.6277
822,8220,597.879
824,8240,535.3169
826,8260,582.3771
828,8280,566.2072
830,8300,535.2643
832,8320,559.7061
834,8340,578.0705
836,8360,576.2728
838,8380,581.4527
840,8400,580.4179
842,8420,529.4123
844,8440,580.5884
846,8460,559.4982
848,8480,553.1482
850,8500,526.5011
852,8520,562.9978
854,8540,577.621
856,8560,603.3801
858,8580,568.3624
860,8600,607.2455
862,8620,626.8737
864,8640,576.0283
866,8660,596.9317
868,8680,606.0868
870,8700,408.2263
872,8720,566.4151
874,8740,576.7411
876,8760,551.5494
878,8780,597.6318
880,8800,560.9666
882,8820,549.596
884,8840,567.5502
886,8860,569.1184
888,8880,525.8898
890,8900,551.2115
892,8920,573.9352
894,8940,542.3406
896,8960,545.7992
898,8980,570.9326
900,9000,544.8929
902,9020,538.0223
904,9040,532.6697
906,9060,514.06
908,9080,542.3156
910,9100,478.0802
912,9120,423.5925
914,9140,440.4118
916,9160,575.6367
918,9180,497.4204
920,9200,492.4246
922,9220,441.1334
924,9240,491.5527
926,9260,498.4676
928,9280,429.8998
930,9300,504.2919
932,9320,543.6759
934,9340,556.7303
936,9360,563.7132
938,9380,492.9331
940,9400,567.6173
942,9420,512.6405
944,9440,483.4376
946,9460,508.174
948,9480,519.8556
950,9500,522.9925
