generation,timestep,reward
758,6580,725.698
760,6600,723.1198
762,6620,743.689
764,6640,726.4236
766,6660,729.0036
768,6680,714.9019
770,6700,725.9238
772,6720,723.5723
774,6740,723.6491
776,6760,726.8299
778,6780,723.1821
780,6800,726.7304
782,6820,724.4706
784,6840,713.6473
786,6860,722.8744
788,6880,727.3042
790,6900,738.0598
792,6920,717.0191
794,6940,697.1383
796,6960,723.6301
798,6980,730.3072
800,7000,717.3903
802,7020,733.7625
804,7040,731.9797
806,7060,759.7933
808,7080,744.3554
810,7100,622.5799
812,7120,739.4461
814,7140,731.8971
816,7160,517.4845
818,7180,726.8206
820,7200,628.6737
822,7220,701.3588
824,7240,765.8942
826,7260,588.5289
828,7280,532.4094
830,7300,513.9746
832,7320,589.9699
834,7340,674.7033
836,7360,767.0872
838,7380,640.2825
840,7400,785.118
842,7420,770.1734
844,7440,628.9828
846,7460,529.6251
848,7480,526.5274
850,7500,717.8114
852,7520,636.4492
854,7540,608.1909
856,7560,786.7027
858,7580,757.1576
860,7600,816.2692
862,7620,668.7334
864,7640,727.7156
866,7660,757.0029
868,7680,692.6065
870,7700,645.3707
872,7720,788.0415
874,7740,781.0933
876,7760,747.2732
878,7780,550.3669
880,7800,752.1934
882,7820,737.4524
884,7840,767.8382
886,7860,676.8637
888,7880,767.4536
890,7900,723.7792
892,7920,761.0795
894,7940,727.4107
896,7960,599.7042
899,7980,410.7265
901,8000,723.8415
903,8020,723.8345
905,8040,724.0801
907,8060,677.0922
909,8080,724.7086
911,8100,723.3587
913,8120,750.5358
915,8140,696.2328
917,8160,719.4774
919,8180,722.8313
921,8200,724.6331
923,8220,723.6597
925,8240,679.8177
927,8260,725.8348
929,8280,645.7458
931,8300,471.0899
933,8320,724.755
935,8340,624.079
937,8360,714.1649
939,8380,713.3551
941,8400,712.772
943,8420,716.3503
945,8440,714.3648
947,8460,715.4141
949,8480,712.3618
951,8500,723.4861
953,8520,713.1078
955,8540,713.6782
957,8560,715.2308
959,8580,713.1621
961,8600,711.9459
963,8620,727.866
965,8640,713.6823
967,8660,692.194
969,8680,717.4764
971,8700,676.6454
973,8720,713.3155
975,8740,712.384
977,8760,714.4575
982,8780,371.2278
984,8800,710.8181
986,8820,713.6802
988,8840,713.2273
990,8860,717.6455
992,8880,718.3358
994,8900,715.0194
996,8920,720.8835
998,8940,710.7099
1000,8960,723.7536
1002,8980,712.4949
1004,9000,711.8132
1006,9020,712.6171
1008,9040,718.1058
1010,9060,710.988
1012,9080,709.3898
1014,9100,711.9145
1016,9120,710.4419
1018,9140,710.6633
1020,9160,711.2347
1022,9180,722.3846
1024,9200,715.5608
1026,9220,715.4017
1028,9240,713.7135
1030,9260,714.2692
1032,9280,711.5499
1034,9300,712.6639
1036,9320,712.1116
1038,9340,713.2186
1040,9360,712.2823
1042,9380,711.3808
1044,9400,715.5909
1046,9420,711.8816
1048,9440,712.2291
1050,9460,713.446
1052,9480,712.3903
1054,9500,725.5578
1056,9520,715.085
