generation,timestep,reward
666,1998,21.6482
668,2004,21.5532
670,2010,21.1855
672,2016,22.4082
674,2022,22.0629
676,2028,21.2734
678,2034,21.6562
680,2040,21.9289
682,2046,21.0919
684,2052,21.6165
686,2058,22.0165
688,2064,21.5619
690,2070,21.9173
692,2076,22.9166
694,2082,7.5424
696,2088,21.66
698,2094,21.1992
700,2100,21.7728
702,2106,21.6565
704,2112,8.3835
706,2118,21.2761
708,2124,8.0317
710,2130,20.9067
712,2136,21.2075
714,2142,8.4204
716,2148,7.8783
718,2154,21.4949
720,2160,21.6911
722,2166,21.5215
724,2172,22.065
726,2178,21.4438
728,2184,21.3488
730,2190,7.188
732,2196,20.9981
734,2202,22.3652
736,2208,-6.0648
738,2214,7.8313
740,2220,7.609
742,2226,21.1311
744,2232,-6.2125
746,2238,21.0628
748,2244,19.8231
750,2250,7.7529
752,2256,7.1985
754,2262,-6.4595
756,2268,7.2083
758,2274,21.6027
760,2280,21.9031
762,2286,7.4325
764,2292,21.4666
766,2298,20.6535
768,2304,21.5955
770,2310,21.3666
772,2316,21.7004
774,2322,20.881
776,2328,22.2743
778,2334,22.0105
780,2340,20.924
782,2346,6.0111
784,2352,21.2534
786,2358,21.7274
788,2364,20.8551
790,2370,21.6123
792,2376,-6.0514
794,2382,22.5003
796,2388,21.6862
798,2394,7.5982
800,2400,-19.0667
802,2406,-6.4388
804,2412,23.1893
806,2418,21.2041
808,2424,21.271
810,2430,-5.6258
812,2436,20.771
814,2442,21.1875
816,2448,-5.8446
818,2454,-19.446
820,2460,21.4821
822,2466,21.0384
824,2472,21.2675
826,2478,20.8879
828,2484,21.0719
830,2490,21.5162
832,2496,21.2346
834,2502,21.159
836,2508,21.4491
838,2514,21.0087
840,2520,21.5198
842,2526,20.9204
844,2532,21.4
846,2538,21.3244
848,2544,21.9335
850,2550,21.6797
852,2556,21.673
854,2562,21.661
856,2568,21.714
858,2574,21.0859
860,2580,21.1255
862,2586,22.0825
864,2592,21.5726
866,2598,20.9202
868,2604,7.8912
870,2610,21.6404
872,2616,21.7031
874,2622,21.7288
876,2628,21.1614
878,2634,8.4059
880,2640,21.0529
882,2646,21.1614
884,2652,7.8069
886,2658,22.4832
888,2664,22.9956
890,2670,7.2727
892,2676,21.3507
894,2682,20.1931
896,2688,20.864
898,2694,21.4786
900,2700,21.1049
902,2706,21.5585
904,2712,21.0433
906,2718,21.3409
908,2724,20.6435
910,2730,20.9623
912,2736,21.0754
914,2742,20.6644
916,2748,21.4897
918,2754,20.8613
920,2760,21.1167
922,2766,20.9573
924,2772,20.3285
926,2778,7.4733
928,2784,21.1808
930,2790,20.518
932,2796,21.3123
934,2802,21.1246
936,2808,20.3004
938,2814,20.4658
940,2820,22.0022
942,2826,8.2023
944,2832,20.893
946,2838,8.2013
948,2844,21.289
950,2850,7.2598
952,2856,20.7734
954,2862,7.3027
956,2868,20.4298
958,2874,21.0786
960,2880,7.5028
962,2886,21.489
964,2892,21.1661
966,2898,-5.3884
968,2904,21.1376
970,2910,21.6375
972,2916,21.4181
974,2922,21.1504
976,2928,21.7963
978,2934,21.3442
980,2940,21.9354
982,2946,20.7254
984,2952,20.5721
986,2958,22.0235
988,2964,21.0167
990,2970,21.7702
992,2976,21.535
994,2982,20.9071
996,2988,22.3767
998,2994,7.7769
1000,3000,21.472
1002,3006,21.3128
1004,3012,21.6491
1006,3018,21.3597
1008,3024,20.7921
1010,3030,21.9052
1012,3036,22.0604
1014,3042,21.1413
1016,3048,20.44
1018,3054,7.3902
1020,3060,20.7851
1022,3066,20.9324
1024,3072,21.4996
1026,3078,21.2939
1028,3084,22.2916
1030,3090,22.7097
1032,3096,21.3069
1034,3102,21.5212
1036,3108,20.7674
1038,3114,21.6199
1040,3120,21.1013
1042,3126,7.9732
1044,3132,22.4494
1046,3138,22.7443
1048,3144,21.2347
1050,3150,21.2844
1052,3156,21.0463
1054,3162,20.9803
1056,3168,21.631
1058,3174,21.5542
1060,3180,21.4882
1062,3186,21.6833
1064,3192,21.8915
1066,3198,21.267
1068,3204,21.4207
1070,3210,21.6819
1072,3216,21.4479
1074,3222,21.4611
1076,3228,21.5449
1078,3234,21.2407
1080,3240,21.6846
1082,3246,21.9449
1084,3252,21.3734
1086,3258,21.7365
1088,3264,21.7626
1090,3270,21.8886
1092,3276,21.2739
1094,3282,20.955
1096,3288,21.349
1098,3294,20.8755
1100,3300,21.9317
1102,3306,21.1386
1104,3312,22.5914
1106,3318,7.9155
1108,3324,20.8572
1110,3330,21.8422
1112,3336,21.7675
1114,3342,21.6994
1116,3348,21.1022
1118,3354,21.0174
1120,3360,21.067
1122,3366,20.684
1124,3372,21.5663
1126,3378,21.592
1128,3384,21.0655
1130,3390,20.9133
1132,3396,22.5972
1134,3402,21.5513
1136,3408,22.4591
1138,3414,7.368
1140,3420,21.6037
1142,3426,21.6006
1144,3432,21.5386
1146,3438,20.5888
1148,3444,22.0627
1150,3450,21.3716
1152,3456,7.7243
1154,3462,21.2616
1156,3468,21.7996
1158,3474,20.8213
1160,3480,21.67
1162,3486,21.2123
1164,3492,21.1594
1166,3498,21.9076
1168,3504,21.0183
1170,3510,21.0657
1172,3516,8.3166
1174,3522,21.6194
1176,3528,21.0867
1178,3534,20.5499
1180,3540,21.5445
1182,3546,21.5924
1184,3552,21.3077
1186,3558,21.3843
1188,3564,21.9771
1190,3570,21.1877
1192,3576,21.0983
1194,3582,21.4124
1196,3588,21.2341
1198,3594,21.4404
1200,3600,21.5831
1202,3606,21.5406
1204,3612,21.5295
1206,3618,21.4207
1208,3624,20.8249
1210,3630,21.3522
1212,3636,21.2944
1214,3642,22.0276
1216,3648,22.1971
1218,3654,21.1885
1220,3660,21.4229
1222,3666,21.343
1224,3672,22.1131
1226,3678,21.4507
1228,3684,21.1632
1230,3690,21.6616
1232,3696,21.3467
1234,3702,21.7939
1236,3708,21.4559
1238,3714,21.1642
1240,3720,21.2731
1242,3726,20.924
1244,3732,21.7567
1246,3738,21.7162
1248,3744,21.6613
1250,3750,20.7713
1252,3756,21.0733
1254,3762,21.3952
1256,3768,-19.7636
1258,3774,21.5668
1260,3780,21.0352
1262,3786,21.7184
1264,3792,7.839
1266,3798,7.5916
1268,3804,21.6042
1270,3810,7.1647
1272,3816,20.7405
1274,3822,21.3922
1276,3828,21.6833
1278,3834,21.1936
1280,3840,21.6954
1282,3846,21.5799
1284,3852,21.2481
1286,3858,21.0576
1288,3864,21.2964
1290,3870,21.0184
1292,3876,21.6007
1294,3882,20.8063
1296,3888,21.1923
1298,3894,21.1308
1300,3900,21.3178
1302,3906,22.2452
1304,3912,21.1064
1306,3918,22.0987
1308,3924,21.0846
1310,3930,21.4315
1312,3936,21.8468
1314,3942,20.8242
1316,3948,22.0714
1318,3954,20.529
1320,3960,21.1055
1322,3966,21.8104
1324,3972,22.2224
1326,3978,21.0644
1328,3984,21.6819
1330,3990,7.68
1332,3996,7.4265
1334,4002,7.4976
1336,4008,21.2721
1338,4014,21.2486
1340,4020,7.1928
1342,4026,21.1909
1344,4032,20.874
1346,4038,-6.153
1348,4044,20.9286
1350,4050,20.649
1352,4056,20.8147
1354,4062,21.5989
1356,4068,20.8069
1358,4074,21.995
1360,4080,21.9205
1362,4086,-5.8254
1364,4092,21.0728
1366,4098,22.5519
1368,4104,20.9785
1370,4110,-6.1979
1372,4116,-6.2688
1374,4122,21.6878
1376,4128,21.2437
1378,4134,21.5519
1380,4140,20.701
1382,4146,21.7597
1384,4152,20.9373
1386,4158,7.4479
1388,4164,21.2338
1390,4170,6.7041
1392,4176,21.9339
1394,4182,21.6674
1396,4188,21.0763
1398,4194,20.398
1400,4200,7.7923
1402,4206,20.6089
1404,4212,7.5865
1406,4218,7.3614
1408,4224,22.3586
1410,4230,21.4672
1412,4236,21.4655
1414,4242,21.4962
1416,4248,7.0197
1418,4254,22.3635
1420,4260,21.1914
1422,4266,21.4867
1424,4272,22.7031
1426,4278,7.7957
1428,4284,-19.0114
1430,4290,-19.7216
1432,4296,20.9366
1434,4302,-5.5935
1436,4308,-6.6947
