generation,timestep,reward
658,6580,64.128
660,6600,56.5543
662,6620,77.8457
664,6640,59.5422
666,6660,79.7805
668,6680,49.1947
670,6700,42.1592
672,6720,63.0931
674,6740,56.9966
676,6760,61.2527
678,6780,48.2841
680,6800,78.7304
682,6820,75.1174
684,6840,28.5242
686,6860,56.2248
688,6880,68.766
690,6900,64.6583
692,6920,81.501
694,6940,58.16
696,6960,70.5969
698,6980,65.5628
700,7000,66.1193
702,7020,81.2656
704,7040,70.6972
706,7060,72.343
708,7080,75.8199
710,7100,73.8866
712,7120,70.0879
714,7140,77.8123
716,7160,76.371
718,7180,68.6568
720,7200,67.8451
722,7220,62.3447
724,7240,45.5701
726,7260,59.0407
728,7280,64.301
730,7300,56.6362
732,7320,31.2361
734,7340,73.6198
736,7360,54.6524
738,7380,45.7014
740,7400,75.7939
742,7420,72.438
744,7440,68.1575
746,7460,60.0775
748,7480,38.5251
750,7500,54.7492
752,7520,44.6427
754,7540,60.5428
756,7560,74.2605
758,7580,62.1692
760,7600,55.2337
762,7620,48.2226
764,7640,61.7763
766,7660,77.5683
768,7680,47.4572
770,7700,77.4628
772,7720,58.3132
774,7740,65.0379
776,7760,78.0816
778,7780,76.9174
780,7800,59.7443
782,7820,74.4872
784,7840,42.3465
786,7860,39.5656
788,7880,70.4606
790,7900,79.0689
792,7920,72.8151
794,7940,80.044
796,7960,47.6148
798,7980,49.1355
800,8000,70.634
802,8020,55.0264
804,8040,61.1871
806,8060,20.4899
808,8080,20.4035
810,8100,16.8274
812,8120,69.9911
814,8140,61.5459
816,8160,27.488
818,8180,71.4325
820,8200,69.6051
822,8220,68.6035
824,8240,59.5095
826,8260,60.8253
828,8280,73.7706
830,8300,40.2613
832,8320,52.9079
834,8340,65.1931
836,8360,62.1218
838,8380,52.2637
840,8400,57.5823
842,8420,73.0183
844,8440,68.4891
846,8460,42.9997
848,8480,55.4031
850,8500,57.402
852,8520,43.2387
854,8540,29.6371
856,8560,30.0345
858,8580,51.5098
860,8600,13.4312
862,8620,54.5586
864,8640,64.4617
866,8660,71.655
868,8680,66.6095
870,8700,73.3698
872,8720,73.443
874,8740,62.7185
876,8760,69.9245
878,8780,73.6776
880,8800,72.9559
882,8820,64.348
884,8840,71.1248
886,8860,71.2517
888,8880,74.3153
890,8900,68.027
892,8920,75.1711
894,8940,73.2485
896,8960,64.7838
898,8980,65.7082
900,9000,70.552
902,9020,72.6511
904,9040,70.7534
906,9060,81.442
908,9080,82.6377
910,9100,80.7476
912,9120,81.4931
914,9140,75.4133
916,9160,65.1902
918,9180,59.5311
920,9200,74.903
922,9220,69.2539
924,9240,67.4367
926,9260,69.902
928,9280,68.8717
930,9300,69.7694
932,9320,66.093
934,9340,68.0679
936,9360,68.2907
938,9380,69.5229
940,9400,71.839
942,9420,68.1131
944,9440,68.7882
946,9460,67.7459
948,9480,68.7364
950,9500,68.8727
952,9520,67.4286
954,9540,68.5481
956,9560,68.4447
958,9580,68.0033
960,9600,67.3807
962,9620,69.1005
964,9640,66.3492
966,9660,68.6031
968,9680,68.8583
970,9700,67.7177
972,9720,70.2079
974,9740,72.034
976,9760,70.6652
978,9780,59.4255
980,9800,66.9358
982,9820,69.3211
984,9840,63.9801
986,9860,65.3139
988,9880,66.934
990,9900,66.9747
992,9920,67.7605
994,9940,67.9762
996,9960,68.0629
998,9980,70.116
1000,10000,72.3632
