generation,timestep,reward
654,6540,54.7512
656,6560,64.0445
658,6580,56.1864
660,6600,59.1872
662,6620,60.8916
664,6640,65.0734
666,6660,51.7421
668,6680,54.6695
670,6700,60.0768
672,6720,57.6899
674,6740,70.2629
676,6760,51.3868
678,6780,33.8379
680,6800,50.2071
682,6820,30.1733
684,6840,40.491
686,6860,59.3436
688,6880,43.4117
690,6900,68.3826
692,6920,67.1604
694,6940,47.0085
696,6960,60.3935
698,6980,32.4691
700,7000,35.7515
702,7020,49.9603
704,7040,58.5549
706,7060,69.456
708,7080,67.0591
710,7100,64.5318
712,7120,49.1394
714,7140,49.4348
716,7160,34.4887
718,7180,56.2631
720,7200,41.5855
722,7220,54.0293
724,7240,41.1254
726,7260,57.1129
728,7280,59.1134
730,7300,70.7545
732,7320,62.8038
734,7340,48.9792
736,7360,74.047
738,7380,34.4081
740,7400,42.6896
742,7420,74.5717
744,7440,50.6647
746,7460,49.5076
748,7480,45.9613
750,7500,64.4531
752,7520,47.5048
754,7540,53.6292
756,7560,66.9044
758,7580,67.9526
760,7600,38.1899
762,7620,51.4728
764,7640,47.8863
766,7660,54.9179
768,7680,49.2016
770,7700,69.1171
772,7720,56.4864
774,7740,45.9914
776,7760,26.5366
778,7780,34.7726
780,7800,67.1544
782,7820,34.6921
784,7840,50.8262
786,7860,57.3616
788,7880,62.587
790,7900,64.3703
792,7920,38.2762
794,7940,55.1652
796,7960,42.5092
798,7980,48.8459
800,8000,45.2355
802,8020,56.1253
804,8040,64.5237
806,8060,74.3458
808,8080,62.0489
810,8100,53.0953
812,8120,48.9782
814,8140,52.8981
816,8160,24.8051
818,8180,41.5854
820,8200,45.2086
822,8220,54.1834
824,8240,47.3815
826,8260,58.3371
828,8280,59.2987
830,8300,70.9172
832,8320,6.7004
834,8340,27.8089
836,8360,31.554
838,8380,44.4029
840,8400,41.3619
842,8420,56.5214
844,8440,37.459
846,8460,52.1928
848,8480,45.1551
850,8500,52.5062
852,8520,33.7557
854,8540,35.1111
856,8560,34.6387
858,8580,44.9
860,8600,66.4946
862,8620,51.947
864,8640,37.5363
866,8660,48.0719
868,8680,37.7489
870,8700,34.7658
872,8720,41.4301
874,8740,30.7244
876,8760,51.9187
878,8780,33.8045
880,8800,30.384
882,8820,38.4909
884,8840,47.7833
886,8860,47.1174
888,8880,54.2343
890,8900,52.9485
892,8920,37.3975
894,8940,44.4683
896,8960,48.5715
898,8980,37.5262
900,9000,41.0602
902,9020,30.3503
904,9040,43.966
906,9060,30.5747
908,9080,34.226
910,9100,37.6533
912,9120,31.2613
914,9140,27.1754
916,9160,55.5642
918,9180,41.3712
920,9200,33.919
922,9220,41.0285
924,9240,51.7153
926,9260,31.0514
928,9280,61.2346
930,9300,47.9981
932,9320,62.5977
934,9340,50.4836
936,9360,37.9559
938,9380,34.3205
940,9400,54.2098
942,9420,37.9154
944,9440,47.6481
946,9460,40.5656
948,9480,38.391
950,9500,48.0427
952,9520,50.7086
954,9540,44.2284
956,9560,30.5941
958,9580,45.5443
960,9600,62.5767
962,9620,34.5719
964,9640,36.3526
966,9660,43.9943
968,9680,23.7571
970,9700,63.341
972,9720,37.8357
974,9740,44.9865
976,9760,47.4872
978,9780,27.2372
980,9800,38.0352
982,9820,56.0746
984,9840,47.5455
986,9860,48.7805
988,9880,60.4315
990,9900,47.4973
992,9920,47.486
994,9940,59.0193
996,9960,60.0835
998,9980,41.5982
1000,10000,43.9622
