generation,timestep,reward
772,6560,724.1012
775,6580,582.0705
777,6600,725.4037
779,6620,746.577
781,6640,617.0661
784,6660,264.4678
786,6680,649.7022
788,6700,724.652
790,6720,710.8604
792,6740,709.1474
794,6760,722.4256
797,6780,526.4305
800,6800,553.0231
802,6820,472.0425
806,6840,379.8832
809,6860,482.1037
811,6880,653.0162
813,6900,692.0448
815,6920,468.2015
817,6940,737.4423
820,6960,655.912
822,6980,542.1777
824,7000,624.122
826,7020,693.6857
828,7040,727.4027
830,7060,555.3952
833,7080,513.8883
835,7100,731.9351
837,7120,582.8043
840,7140,542.0727
842,7160,583.5603
844,7180,725.4575
846,7200,776.2253
848,7220,741.6943
850,7240,713.5295
852,7260,734.3712
854,7280,726.5052
856,7300,750.0839
859,7320,517.01
861,7340,728.2622
863,7360,746.8519
865,7380,723.8589
868,7400,479.5133
870,7420,712.6346
872,7440,684.1878
874,7460,587.041
876,7480,741.5566
879,7500,596.6468
881,7520,732.8067
883,7540,404.3968
886,7560,463.101
889,7580,536.5708
891,7600,731.6969
893,7620,694.9899
895,7640,730.0611
897,7660,735.1334
900,7680,342.0413
903,7700,538.0022
905,7720,551.4607
907,7740,733.4221
909,7760,735.5278
913,7780,458.4667
916,7800,390.8183
920,7820,384.0766
922,7840,513.1572
925,7860,438.0719
928,7880,581.9378
930,7900,732.4392
932,7920,731.0364
935,7940,436.9744
937,7960,623.6324
939,7980,730.3969
941,8000,620.9625
943,8020,735.8948
945,8040,731.2454
947,8060,733.2475
950,8080,507.8797
952,8100,735.5061
955,8120,490.1339
958,8140,365.5306
960,8160,731.8488
962,8180,733.4173
964,8200,730.5596
966,8220,723.6996
968,8240,724.3615
970,8260,627.0859
972,8280,723.6091
974,8300,729.009
976,8320,620.7111
978,8340,534.837
980,8360,632.448
982,8380,729.332
984,8400,731.109
986,8420,658.7755
988,8440,730.556
991,8460,534.6924
993,8480,628.6807
995,8500,583.858
998,8520,508.7024
1001,8540,441.2804
1003,8560,738.9434
1006,8580,487.7329
1009,8600,464.4938
1011,8620,463.3166
1014,8640,510.915
1017,8660,537.3871
1019,8680,737.5701
1021,8700,738.8051
1024,8720,436.8355
1026,8740,512.7107
1028,8760,726.8843
1031,8780,451.3641
1034,8800,489.8024
1036,8820,543.2071
1039,8840,388.3078
1042,8860,390.2378
1044,8880,576.4636
1046,8900,392.972
1048,8920,720.4402
1051,8940,533.4861
1054,8960,443.985
1056,8980,666.9166
1058,9000,579.8621
1060,9020,697.3894
1062,9040,735.5841
1064,9060,732.9862
1066,9080,729.3529
1070,9100,439.6229
1072,9120,547.2024
1074,9140,697.0999
1076,9160,744.0401
1078,9180,735.1922
1080,9200,733.2803
1082,9220,661.1051
1084,9240,738.3075
1087,9260,566.3202
1089,9280,730.8478
1091,9300,658.8202
1093,9320,735.2854
1095,9340,731.7289
1098,9360,480.8118
1100,9380,469.4515
1103,9400,456.6579
1105,9420,721.1677
1107,9440,612.3251
1110,9460,624.3354
1112,9480,723.1103
1114,9500,721.6677
1117,9520,408.9167
1119,9540,432.5706
1123,9560,450.6361
1125,9580,612.4251
1127,9600,504.9324
1129,9620,720.9677
1133,9640,450.5361
1135,9660,721.6177
1137,9680,468.7736
1139,9700,729.473
1141,9720,725.3788
1145,9740,398.5467
1148,9760,409.8246
1150,9780,724.9913
1155,9800,245.7224
1157,9820,728.0957
1159,9840,655.6501
1161,9860,728.006
1163,9880,544.3606
1166,9900,409.8083
1168,9920,724.5817
1170,9940,725.1044
1173,9960,555.4368
1175,9980,725.7353
1177,10000,729.3482
