generation,timestep,reward
656,6560,279.1789
658,6580,290.9371
660,6600,260.6757
662,6620,305.7283
664,6640,258.8893
666,6660,248.6468
668,6680,273.5421
670,6700,254.5438
672,6720,278.3075
674,6740,266.0839
676,6760,232.4281
678,6780,252.5176
680,6800,277.9538
682,6820,268.8266
684,6840,291.5153
686,6860,308.7341
688,6880,249.3003
690,6900,242.5318
692,6920,270.2142
694,6940,273.9706
696,6960,279.6745
698,6980,233.7818
700,7000,281.1257
702,7020,308.2826
704,7040,275.2469
706,7060,276.6223
708,7080,287.6871
710,7100,226.2601
712,7120,268.0888
714,7140,274.7383
716,7160,254.6893
718,7180,282.3043
720,7200,290.8103
722,7220,261.0547
724,7240,281.0054
726,7260,279.7458
728,7280,248.0479
730,7300,265.9363
732,7320,223.5951
734,7340,264.903
736,7360,215.3613
738,7380,298.7353
740,7400,284.0516
742,7420,255.8766
744,7440,303.5588
746,7460,297.4189
748,7480,287.4519
750,7500,294.7092
752,7520,258.311
754,7540,281.6877
756,7560,286.6028
758,7580,259.8165
760,7600,268.1861
762,7620,267.9183
764,7640,301.6493
766,7660,271.0782
768,7680,267.1507
770,7700,261.7225
772,7720,243.9465
774,7740,281.1973
776,7760,270.5115
778,7780,282.084
780,7800,281.5758
782,7820,256.1262
784,7840,257.2263
786,7860,274.7591
788,7880,261.297
790,7900,267.9188
792,7920,322.0142
794,7940,263.1672
796,7960,266.3454
798,7980,312.343
800,8000,259.6737
802,8020,261.6252
804,8040,269.8771
806,8060,307.0357
808,8080,244.7316
810,8100,239.3095
812,8120,279.9741
814,8140,278.0214
816,8160,260.7779
818,8180,267.8185
820,8200,291.0824
822,8220,278.0554
824,8240,277.1385
826,8260,264.5441
828,8280,272.1087
830,8300,273.4775
832,8320,295.2126
834,8340,278.3928
836,8360,282.6292
838,8380,230.3123
840,8400,281.0824
842,8420,270.5455
844,8440,306.2672
846,8460,284.6957
848,8480,291.7504
850,8500,274.6825
852,8520,284.357
854,8540,294.9601
856,8560,262.9972
858,8580,246.049
860,8600,303.0201
862,8620,236.3814
864,8640,306.2686
866,8660,297.7927
868,8680,327.2806
870,8700,281.7508
872,8720,257.9638
874,8740,274.6108
876,8760,280.6948
878,8780,273.5606
880,8800,234.4217
882,8820,267.8391
884,8840,285.2152
886,8860,260.8102
888,8880,243.6255
890,8900,283.8962
892,8920,300.1473
894,8940,292.7079
896,8960,246.7206
898,8980,289.3454
900,9000,275.8029
902,9020,235.7837
904,9040,268.6104
906,9060,384.2498
908,9080,448.216
910,9100,460.8176
912,9120,499.3164
914,9140,491.62
916,9160,490.7412
918,9180,492.5105
920,9200,489.6445
922,9220,463.0008
924,9240,445.2057
926,9260,518.5898
928,9280,489.0806
930,9300,451.1293
932,9320,425.5507
934,9340,457.8539
936,9360,443.2563
938,9380,464.5623
940,9400,482.5661
942,9420,465.7444
944,9440,461.694
946,9460,462.0125
948,9480,482.1896
950,9500,458.2612
952,9520,480.5919
954,9540,482.5471
956,9560,473.9501
958,9580,489.1072
960,9600,456.9742
962,9620,460.5634
964,9640,499.5488
966,9660,488.7912
968,9680,511.9766
970,9700,459.0576
972,9720,490.2121
974,9740,473.7791
976,9760,496.7574
978,9780,477.6137
980,9800,495.6247
982,9820,383.4125
984,9840,462.763
986,9860,469.9518
988,9880,484.1152
990,9900,435.3506
992,9920,385.6482
994,9940,394.7985
996,9960,401.9645
998,9980,453.4871
1000,10000,295.6711
