generation,timestep,reward
654,6540,27.3748
656,6560,47.0162
658,6580,36.754
660,6600,33.2234
662,6620,46.6512
664,6640,53.2689
666,6660,63.735
668,6680,36.6649
670,6700,33.2738
672,6720,40.2968
674,6740,47.4155
676,6760,43.4657
678,6780,40.9611
680,6800,40.3486
682,6820,33.7412
684,6840,51.2002
686,6860,43.7308
688,6880,44.3305
690,6900,50.1057
692,6920,36.5527
694,6940,47.0748
696,6960,53.3989
698,6980,46.2759
700,7000,50.9935
702,7020,49.8741
704,7040,23.2632
706,7060,34.0199
708,7080,50.2951
710,7100,49.2257
712,7120,26.9188
714,7140,40.3155
716,7160,50.3186
718,7180,33.8392
720,7200,33.689
722,7220,37.1774
724,7240,30.1808
726,7260,37.1465
728,7280,49.6842
730,7300,50.6465
732,7320,33.7529
734,7340,43.4074
736,7360,23.2551
738,7380,44.1598
740,7400,46.8221
742,7420,40.6963
744,7440,26.3391
746,7460,40.4718
748,7480,47.2607
750,7500,67.6334
752,7520,40.9972
754,7540,33.3567
756,7560,24.6261
758,7580,48.9967
760,7600,32.5187
762,7620,39.7734
764,7640,40.0572
766,7660,26.7872
768,7680,37.902
770,7700,36.6082
772,7720,30.7166
774,7740,33.8662
776,7760,41.4249
778,7780,27.1759
780,7800,21.3195
782,7820,41.6139
784,7840,40.5316
786,7860,42.9278
788,7880,27.3793
790,7900,20.4557
792,7920,37.6877
794,7940,38.9305
796,7960,33.8609
798,7980,31.0448
800,8000,27.5379
802,8020,38.4957
804,8040,34.4656
806,8060,47.7048
808,8080,30.9199
810,8100,44.1624
812,8120,43.6079
814,8140,43.8008
816,8160,33.6371
818,8180,60.0469
820,8200,46.9903
822,8220,56.7965
824,8240,57.0782
826,8260,47.0708
828,8280,53.9449
830,8300,40.103
832,8320,60.1835
834,8340,43.7169
836,8360,40.7316
838,8380,20.5089
840,8400,34.3786
842,8420,50.565
844,8440,40.8686
846,8460,33.7364
848,8480,30.6277
850,8500,34.5154
852,8520,38.0764
854,8540,23.7834
856,8560,29.8659
858,8580,31.176
860,8600,32.8223
862,8620,27.6115
864,8640,27.2526
866,8660,30.7426
868,8680,36.9286
870,8700,31.1054
872,8720,43.584
874,8740,54.1656
876,8760,43.6522
878,8780,47.9653
880,8800,37.2693
882,8820,41.7026
884,8840,31.3382
886,8860,26.8981
888,8880,40.5199
890,8900,46.9587
892,8920,37.3226
894,8940,39.7418
896,8960,30.4629
898,8980,38.1008
900,9000,33.3016
902,9020,25.2565
904,9040,40.4457
906,9060,41.982
908,9080,40.5999
910,9100,39.9963
912,9120,36.1383
914,9140,36.2182
916,9160,40.0532
918,9180,23.6661
920,9200,44.3551
922,9220,43.3096
924,9240,41.2076
926,9260,47.4123
928,9280,35.144
930,9300,27.8242
932,9320,36.9106
934,9340,43.4892
936,9360,36.8861
938,9380,51.0384
940,9400,33.4254
942,9420,50.175
944,9440,55.6798
946,9460,34.1622
948,9480,30.7695
950,9500,30.6646
952,9520,13.7324
954,9540,30.6184
956,9560,30.7812
958,9580,30.908
960,9600,39.8725
962,9620,30.423
964,9640,16.3656
966,9660,32.2285
968,9680,40.1523
970,9700,30.6065
972,9720,47.606
974,9740,24.4454
976,9760,6.8475
978,9780,26.8921
980,9800,16.2918
982,9820,41.2634
984,9840,23.8629
986,9860,23.8771
988,9880,20.3499
990,9900,26.8402
992,9920,3.4769
994,9940,33.9077
996,9960,43.6401
998,9980,20.6319
1000,10000,43.737
1002,10020,33.1502
1004,10040,36.6848
1006,10060,43.3417
1008,10080,30.1092
1010,10100,16.9078
1012,10120,47.4686
1014,10140,17.2907
1016,10160,38.0321
1018,10180,33.7401
1020,10200,47.1533
1022,10220,36.9759
1024,10240,34.1388
1026,10260,37.3334
1028,10280,44.2171
1030,10300,53.72
1032,10320,54.1713
1034,10340,46.6767
1036,10360,27.1176
1038,10380,34.0668
1040,10400,17.1713
1042,10420,23.1042
1044,10440,50.6582
1046,10460,23.4897
1048,10480,27.1416
1050,10500,40.3586
1052,10520,19.8875
1054,10540,46.842
1056,10560,33.2615
1058,10580,26.9809
1060,10600,29.9676
1062,10620,23.3527
1064,10640,29.8233
1066,10660,33.4456
1068,10680,47.4771
1070,10700,27.543
1072,10720,39.9202
1074,10740,47.1329
1076,10760,40.3009
1078,10780,44.1592
1080,10800,51.1904
1082,10820,43.8579
1084,10840,44.1749
1086,10860,49.9299
1088,10880,47.6596
1090,10900,19.9696
1092,10920,28.2548
1094,10940,34.5498
1096,10960,23.7064
1098,10980,30.7832
1100,11000,11.7787
1102,11020,42.4067
1104,11040,57.0507
1106,11060,54.8004
1108,11080,33.426
1110,11100,41.0403
1112,11120,33.7983
1114,11140,52.1136
1116,11160,38.6025
1118,11180,47.1779
1120,11200,35.4107
1122,11220,27.6495
1124,11240,26.8438
1126,11260,48.9174
1128,11280,61.102
1130,11300,64.0732
1132,11320,20.6561
1134,11340,42.1185
1136,11360,75.7186
1138,11380,26.941
1140,11400,46.7558
1142,11420,61.4549
1144,11440,64.731
1146,11460,38.5319
1148,11480,66.5245
1150,11500,60.7394
1152,11520,27.0413
1154,11540,65.5826
1156,11560,50.1099
1158,11580,72.5132
1160,11600,70.9004
1162,11620,69.6304
1164,11640,67.41
1166,11660,74.1757
1168,11680,73.9428
1170,11700,72.8355
1172,11720,67.7223
1174,11740,40.9007
1176,11760,69.0789
1178,11780,73.1073
1180,11800,70.3693
1182,11820,66.7519
1184,11840,79.3244
1186,11860,77.9522
1188,11880,69.8708
1190,11900,69.6989
1192,11920,67.2883
1194,11940,57.0937
1196,11960,80.4155
1198,11980,65.7331
1200,12000,66.0363
1202,12020,45.893
1204,12040,68.5561
1206,12060,51.3372
1208,12080,63.5883
1210,12100,44.9365
1212,12120,69.4416
1214,12140,69.2629
1216,12160,44.1154
1218,12180,72.6189
1220,12200,70.5609
1222,12220,67.411
1224,12240,55.2481
1226,12260,60.2373
1228,12280,44.734
1230,12300,37.8819
1232,12320,56.8969
1234,12340,37.6387
1236,12360,47.6941
1238,12380,66.8177
1240,12400,56.2876
1242,12420,62.5933
1244,12440,70.6744
1246,12460,74.2079
1248,12480,57.2915
1250,12500,63.8027
1252,12520,69.4439
1254,12540,57.2717
1256,12560,40.171
1258,12580,40.9755
1260,12600,54.4307
1262,12620,61.0159
1264,12640,39.0586
1266,12660,51.5366
1268,12680,42.5122
1270,12700,42.2695
1272,12720,45.4927
1274,12740,16.8453
1276,12760,51.1141
1278,12780,61.4536
1280,12800,40.7536
1282,12820,48.4286
1284,12840,45.1708
1286,12860,44.7221
1288,12880,52.5233
1290,12900,51.3665
1292,12920,37.8351
1294,12940,50.2399
1296,12960,41.5707
1298,12980,30.8123
1300,13000,41.9901
1302,13020,51.5908
1304,13040,37.2972
1306,13060,52.0736
1308,13080,41.8012
1310,13100,50.3909
1312,13120,37.8599
1314,13140,37.2383
1316,13160,54.3312
1318,13180,31.3412
1320,13200,40.7853
1322,13220,34.2802
1324,13240,37.1767
1326,13260,32.9262
1328,13280,44.6445
1330,13300,55.5907
1332,13320,37.8863
1334,13340,37.2928
1336,13360,64.1397
1338,13380,39.8768
1340,13400,44.0926
1342,13420,47.5832
1344,13440,40.8501
1346,13460,27.721
1348,13480,36.8514
1350,13500,46.8881
1352,13520,29.8221
1354,13540,29.9518
1356,13560,30.1131
1358,13580,40.6516
1360,13600,20.1103
1362,13620,37.8458
1364,13640,37.3194
1366,13660,29.7335
1368,13680,34.2181
1370,13700,30.5558
1372,13720,41.1748
1374,13740,43.8668
1376,13760,58.4654
1378,13780,51.1644
1380,13800,41.2334
1382,13820,40.8782
1384,13840,55.2473
1386,13860,57.6841
1388,13880,54.3808
1390,13900,47.9993
1392,13920,51.2691
1394,13940,54.1003
1396,13960,59.1907
1398,13980,44.7399
1400,14000,51.2022
1402,14020,24.6483
1404,14040,44.1081
1406,14060,55.1545
1408,14080,30.7063
1410,14100,34.1854
1412,14120,30.3737
1414,14140,36.9836
1416,14160,38.0544
1418,14180,17.1143
1420,14200,24.1506
1422,14220,48.8096
1424,14240,30.651
1426,14260,13.6552
1428,14280,54.1446
1430,14300,30.2882
1432,14320,44.6842
1434,14340,40.3277
1436,14360,48.0434
1438,14380,37.3689
1440,14400,47.4928
1442,14420,47.6246
1444,14440,37.594
1446,14460,30.8639
1448,14480,47.5947
1450,14500,40.0996
1452,14520,31.0566
1454,14540,37.5877
1456,14560,47.3295
1458,14580,43.4462
1460,14600,43.4564
1462,14620,37.7456
1464,14640,47.1719
1466,14660,46.2851
1468,14680,37.9425
1470,14700,44.2536
1472,14720,20.0712
1474,14740,33.7193
1476,14760,17.3131
1478,14780,31.186
1480,14800,41.4741
1482,14820,21.1675
1484,14840,34.2219
1486,14860,48.1511
1488,14880,27.445
1490,14900,26.7526
1492,14920,40.6887
1494,14940,31.3243
1496,14960,34.8458
1498,14980,30.4945
1500,15000,48.8764
1502,15020,40.5022
1504,15040,57.6154
1506,15060,33.6405
1508,15080,46.8841
1510,15100,35.9598
1512,15120,50.1902
1514,15140,60.4242
1516,15160,56.3814
1518,15180,67.0582
1520,15200,44.3706
1522,15220,75.2412
1524,15240,49.5631
1526,15260,37.6879
1528,15280,41.3928
1530,15300,44.7737
1532,15320,53.9975
1534,15340,54.2347
1536,15360,58.1119
1538,15380,42.7288
1540,15400,63.8449
1542,15420,50.9068
1544,15440,69.1183
1546,15460,41.0467
1548,15480,51.0547
1550,15500,54.1454
1552,15520,57.2169
1554,15540,53.7878
1556,15560,44.1511
1558,15580,45.222
1560,15600,43.8535
1562,15620,33.3581
