generation,timestep,reward
656,6540,38.9219
658,6560,38.6605
660,6580,20.5626
662,6600,6.7106
664,6620,52.1029
666,6640,6.873
668,6660,35.6379
670,6680,51.8349
672,6700,42.1393
674,6720,43.184
676,6740,44.7329
678,6760,41.1744
680,6780,58.0709
682,6800,66.5696
684,6820,59.476
686,6840,64.9585
688,6860,48.0512
690,6880,44.1055
692,6900,76.267
694,6920,45.6173
696,6940,53.5138
698,6960,72.9647
700,6980,63.4609
702,7000,54.8377
704,7020,30.2667
706,7040,36.1584
708,7060,30.6281
710,7080,65.4954
712,7100,49.408
714,7120,74.28
716,7140,77.3626
718,7160,65.1128
720,7180,58.2786
722,7200,65.1679
724,7220,58.2043
726,7240,68.6656
728,7260,42.9018
730,7280,28.5354
732,7300,51.7795
734,7320,35.6094
736,7340,46.1961
738,7360,38.4376
740,7380,45.1989
742,7400,23.9131
744,7420,52.9014
746,7440,43.8236
748,7460,61.9909
750,7480,27.1281
752,7500,57.6031
754,7520,64.8636
756,7540,51.2072
758,7560,52.4612
760,7580,58.1695
762,7600,10.0806
764,7620,37.4327
766,7640,65.5599
768,7660,65.4076
770,7680,72.7571
772,7700,42.1199
774,7720,48.7725
776,7740,47.782
778,7760,44.2149
780,7780,25.2325
782,7800,16.9476
784,7820,24.3531
786,7840,35.6037
788,7860,23.4248
790,7880,54.0105
792,7900,46.3379
794,7920,59.4953
796,7940,55.8696
798,7960,49.0802
800,7980,35.3847
802,8000,56.6633
804,8020,53.3104
806,8040,52.9449
808,8060,56.8231
810,8080,64.3591
812,8100,40.3729
814,8120,35.9333
816,8140,61.5505
818,8160,72.6553
820,8180,20.8526
822,8200,67.0655
824,8220,64.8087
826,8240,65.5098
828,8260,62.098
830,8280,65.617
832,8300,64.9925
834,8320,48.7673
836,8340,47.0163
838,8360,39.5059
840,8380,57.4932
842,8400,23.2447
844,8420,46.4594
846,8440,47.4724
848,8460,49.4146
850,8480,46.4395
852,8500,59.5337
854,8520,10.087
856,8540,40.7158
858,8560,63.9059
860,8580,44.9063
862,8600,38.3138
864,8620,23.3405
866,8640,16.379
868,8660,67.4179
870,8680,45.8436
872,8700,30.3053
874,8720,53.326
876,8740,37.1827
878,8760,68.951
880,8780,69.9595
882,8800,47.2465
884,8820,59.4773
886,8840,49.6036
888,8860,42.8686
890,8880,55.4119
892,8900,45.6299
894,8920,13.4608
896,8940,42.6807
898,8960,13.3551
900,8980,39.5505
902,9000,42.6025
904,9020,53.9547
906,9040,64.4251
908,9060,76.227
910,9080,65.3686
912,9100,69.8574
914,9120,59.2784
916,9140,23.7588
918,9160,77.8353
920,9180,46.1096
922,9200,42.7307
924,9220,27.3124
926,9240,50.1637
928,9260,37.877
930,9280,13.3629
932,9300,21.4381
934,9320,29.5766
936,9340,46.166
938,9360,59.3381
940,9380,70.4437
942,9400,30.0882
944,9420,63.7146
946,9440,62.3796
948,9460,34.7506
950,9480,70.8404
952,9500,48.263
954,9520,55.4275
956,9540,45.8975
958,9560,50.1673
960,9580,61.4423
962,9600,56.2091
964,9620,39.713
966,9640,49.8245
968,9660,50.0268
970,9680,50.7676
972,9700,55.4287
974,9720,23.5129
976,9740,47.7735
978,9760,10.0375
980,9780,52.7023
982,9800,35.8541
984,9820,45.5434
986,9840,75.9041
988,9860,63.8368
990,9880,68.5024
992,9900,68.9741
994,9920,52.4456
996,9940,66.6945
998,9960,57.656
1000,9980,67.48
1002,10000,52.8601
