generation,timestep,reward
654,6540,49.1104
656,6560,50.0482
658,6580,50.3446
660,6600,73.4714
662,6620,37.1362
664,6640,61.2189
666,6660,44.4186
668,6680,57.2878
670,6700,51.445
672,6720,66.2694
674,6740,61.5111
676,6760,68.2514
678,6780,69.1783
680,6800,68.4964
682,6820,70.8352
684,6840,70.4519
686,6860,52.5248
688,6880,74.2051
690,6900,50.1246
692,6920,48.6258
694,6940,41.0662
696,6960,47.5431
698,6980,60.9147
700,7000,34.6637
702,7020,48.8297
704,7040,62.9609
706,7060,45.4649
708,7080,46.5547
710,7100,38.423
712,7120,27.4017
714,7140,25.554
716,7160,30.7425
718,7180,48.1996
720,7200,51.7216
722,7220,28.0663
724,7240,35.6086
726,7260,46.3692
728,7280,51.4175
730,7300,55.8918
732,7320,31.4899
734,7340,37.1171
736,7360,48.0147
738,7380,48.6372
740,7400,51.0245
742,7420,27.5816
744,7440,38.6641
746,7460,20.6491
748,7480,41.2885
750,7500,44.7466
752,7520,58.7898
754,7540,30.8359
756,7560,27.4788
758,7580,30.9961
760,7600,44.5754
762,7620,47.9597
764,7640,42.1318
766,7660,45.1017
768,7680,38.7754
770,7700,45.1844
772,7720,35.243
774,7740,55.4275
776,7760,41.4278
778,7780,38.5072
780,7800,34.8096
782,7820,48.3499
784,7840,37.7036
786,7860,47.5888
788,7880,55.5319
790,7900,34.7143
792,7920,44.487
794,7940,34.5777
796,7960,48.1735
798,7980,48.9143
800,8000,44.3841
802,8020,41.6016
804,8040,55.593
806,8060,37.5471
808,8080,48.6914
810,8100,55.7586
812,8120,42.3252
814,8140,38.0558
816,8160,38.2564
818,8180,14.0725
820,8200,23.9003
822,8220,38.1262
824,8240,30.6767
826,8260,16.9778
828,8280,34.6409
830,8300,31.0545
832,8320,37.764
834,8340,37.0825
836,8360,40.8081
838,8380,10.7519
840,8400,23.979
842,8420,31.6178
844,8440,13.7737
846,8460,24.7343
848,8480,33.7279
850,8500,41.0019
852,8520,48.3617
854,8540,44.9905
856,8560,37.6119
858,8580,31.0018
860,8600,34.125
862,8620,40.9585
864,8640,41.3104
866,8660,47.3479
868,8680,48.1829
870,8700,41.1297
872,8720,44.1541
874,8740,34.0327
876,8760,46.7254
878,8780,40.3953
880,8800,45.8016
882,8820,54.5806
884,8840,59.7873
886,8860,55.8159
888,8880,37.3923
890,8900,36.5651
892,8920,44.6088
894,8940,63.1188
896,8960,43.6386
898,8980,64.1161
900,9000,62.9392
902,9020,40.6711
904,9040,63.1913
906,9060,68.3544
908,9080,47.6635
910,9100,68.378
912,9120,62.5058
914,9140,66.6772
916,9160,41.1879
918,9180,61.4851
920,9200,68.0647
922,9220,65.5513
924,9240,67.1507
926,9260,55.4074
928,9280,71.9851
930,9300,53.5907
932,9320,71.6527
934,9340,72.0284
936,9360,72.7429
938,9380,68.1025
940,9400,65.5518
942,9420,63.4526
944,9440,72.4074
946,9460,67.0081
948,9480,73.9671
950,9500,77.3974
952,9520,72.4075
954,9540,73.9641
956,9560,55.4646
958,9580,75.7712
960,9600,70.1078
962,9620,71.6203
964,9640,72.0049
966,9660,72.3157
968,9680,73.2774
970,9700,72.4757
972,9720,68.6766
974,9740,69.2744
976,9760,71.9947
978,9780,72.633
980,9800,74.5603
982,9820,70.923
984,9840,72.7218
986,9860,71.7962
988,9880,76.3118
990,9900,66.9514
992,9920,76.1725
994,9940,72.8769
996,9960,74.6099
998,9980,54.3748
1000,10000,72.1015
