generation,timestep,reward
656,6560,63.2409
658,6580,69.9583
660,6600,61.5105
662,6620,72.3658
664,6640,66.9279
666,6660,56.9123
668,6680,66.3081
670,6700,51.3961
672,6720,51.0861
674,6740,44.5577
676,6760,44.1202
678,6780,59.5896
680,6800,55.069
682,6820,43.92
684,6840,37.1732
686,6860,55.3148
688,6880,50.1036
690,6900,49.8849
692,6920,51.7868
694,6940,51.1918
696,6960,47.3672
698,6980,54.8535
700,7000,58.6551
702,7020,40.7362
704,7040,48.8061
706,7060,43.6151
708,7080,61.6119
710,7100,65.6869
712,7120,30.3578
714,7140,37.5982
716,7160,44.1876
718,7180,47.4342
720,7200,50.1047
722,7220,47.0394
724,7240,59.6748
726,7260,45.639
728,7280,41.6035
730,7300,58.4875
732,7320,43.9752
734,7340,41.4429
736,7360,46.8427
738,7380,47.0544
740,7400,49.6142
742,7420,36.0149
744,7440,51.0211
746,7460,46.1889
748,7480,32.7102
750,7500,36.9161
